NYSE / NASDAQ Mining Company Date,RIO - Adj Close,RIO - Volume,SQM - Adj Close,SQM - Volume,FCX - Adj Close,FCX - Volume,BHP - Adj Close,BHP - Volume,NEM - Adj Close,NEM - Volume,SCCO - Adj Close,SCCO - Volume,HBM - Adj Close,HBM - Volume,ERO - Adj Close,ERO - Volume,VALE - Adj Close,VALE - Volume
11/02/21,59.67664,1812300,44.241203,751300,29.537031,15555500,55.243435,2876150,51.250092,5309100,59.947453,552700,6.56023,751500,16.962,32000,12.303922,17275500
12/02/21,60.677551,1534600,46.189182,1577900,29.765778,12012400,55.766396,1944262,51.741703,3784100,61.483273,689500,6.689056,847300,17.058001,20200,12.396008,10500800
16/02/21,63.556927,2509800,46.83308,1824000,31.357477,28964900,59.807438,4690712,50.740929,7242700,61.958435,1040800,7.006166,1689300,18.839001,42800,12.771429,17515200
17/02/21,63.491657,2447100,45.34153,1288400,32.548874,27492900,59.878754,2197272,50.029846,8553000,63.069984,1191600,7.035896,855600,19,50300,12.658095,29903400
18/02/21,63.89056,1776000,43.206078,1226300,32.539345,18734500,60.060989,2364750,50.35466,8065700,63.222721,1202900,7.353007,2069800,19.1,30600,12.736012,23664300
19/02/21,65.268608,2002400,45.830563,1382300,35.732281,40020200,60.306625,3273993,49.748932,8699400,67.388908,1925400,8.016959,2855500,19.195999,21300,12.906015,30013600
22/02/21,65.54422,2945100,47.281353,1925600,36.294621,33293500,61.447628,3213122,50.468788,10186700,69.179276,1994400,8.016959,2692100,18.757,2300,12.417258,43032900
23/02/21,65.645767,2484100,46.246239,3231500,36.075397,26070200,62.319221,3767457,49.898163,7575700,67.26165,1724700,7.858403,2648600,17.907,1200,12.679343,32639600
24/02/21,66.516098,1741900,47.240604,1133100,36.113522,25156600,63.182899,2957534,50.108868,6133100,66.591316,1408300,8.254791,1461800,17.167999,900,12.785594,20345600
25/02/21,65.370155,2359900,44.689484,1378800,34.007149,25657100,61.835888,3045645,49.266102,6738000,63.706371,1279400,7.680028,1889900,16.801001,700,12.325171,31641600
26/02/21,63.390118,3708100,43.686954,1207500,32.320126,37782500,60.148155,3875297,47.738609,10486700,60.524452,2572400,7.085445,1901500,16.589001,2200,11.971001,30064700
01/03/21,65.130806,2275800,44.689484,858300,33.263714,21582800,62.406387,2650605,47.975636,6721700,63.545155,1333300,7.025987,1518900,16.131001,3200,12.417258,34783500
02/03/21,66.247749,2711900,45.700146,857600,33.530582,21625500,63.468143,3582716,49.863056,9269700,64.605804,1445300,7.055716,2236200,16.362,5400,12.714761,36881000
03/03/21,65.899612,2141400,44.387909,957300,33.359024,18613200,64.181274,4244554,49.04752,7281100,65.327034,1271900,6.926889,1993500,17.537001,2400,12.665176,42451000
04/03/21,62.150833,4303300,41.127689,2969000,31.166861,38045300,60.219463,6635087,49.127293,8279700,60.583847,1900000,6.391765,2633900,17.736,4300,12.396008,37424400
05/03/21,63.471252,3643500,41.600426,2123800,33.37809,31507000,60.512634,4842944,50.297424,7920900,62.569351,1050900,7.125084,2406800,18.378,2300,13.142004,40994500
08/03/21,63.289131,2443700,40.581608,935900,32.81575,24959400,60.053066,3306165,49.987152,7020200,61.54266,770700,6.795715,1660700,19.391001,1100,12.756782,47401300
09/03/21,62.166008,4546300,42.692593,910800,32.272469,24411800,59.926289,5616434,50.749508,6590800,61.916,1357400,6.835398,1254000,20.091999,2000,12.601212,37627400
10/03/21,60.868362,2984000,44.746536,1201800,32.844345,20367800,57.818611,3792904,51.573914,7002800,63.757267,1278500,6.885002,1292100,20.07,4700,12.756782,45183100
11/03/21,62.606144,2729600,47.036839,1906400,35.713219,25590500,58.713974,2326972,51.813251,6393600,66.362213,1693300,7.619137,1575300,19.676001,300,13.34943,30339000
12/03/21,61.672752,1780100,46.458153,793100,35.665554,19752500,59.094315,2626615,52.291943,5666600,66.175545,581100,7.549692,735200,19.51,700,13.053106,26400700
15/03/21,60.39027,3898400,46.547813,736100,35.227127,18329100,57.882,2793420,54.446022,11254400,64.29184,1173900,7.579453,645500,19.385,200,12.771598,20839400
16/03/21,59.798363,2260000,45.137768,876600,33.349487,21242400,56.931164,2567538,54.800606,8254900,62.62027,1110400,7.232228,1661600,18.615,3100,12.734557,17837500
17/03/21,59.737648,3811000,45.626793,497400,34.416985,31499300,56.693459,2131582,55.820023,7792400,63.027557,758800,7.38104,983700,18.268,11100,13.008658,21525600
18/03/21,58.857368,3130700,43.841824,807600,33.759327,25504200,55.378136,2118802,55.190643,8474200,61.89056,882800,7.053654,907300,17.799999,1000,12.801231,21987200
19/03/21,58.090916,2763100,44.453117,1020400,33.349487,33270600,54.538239,2283253,54.898117,31287400,61.211746,1509300,6.86516,1099300,18.08,2800,12.779008,29946100
22/03/21,57.734253,2168800,44.078197,688300,33.368549,21113500,54.807636,2184941,53.976204,6348000,61.160828,988000,6.904843,762600,17.695,4800,12.601212,25653900
23/03/21,56.38348,2734700,42.448086,739100,30.690302,40041500,53.508163,2880858,53.293633,5730500,57.84314,1844400,6.289756,1899600,17.459,1900,12.282662,38210900
24/03/21,56.724964,2680500,42.350277,678500,30.12796,27289000,53.864727,2606773,53.515244,5604000,57.257675,1658200,6.101262,1149700,17.459,0,12.364152,26472000
25/03/21,56.960205,2277800,42.863762,1229200,29.6514,38038200,53.611168,3004392,53.080883,5922900,55.849133,2317500,6.06158,1413700,17.462999,15300,12.104868,32105100
26/03/21,59.22921,2468800,42.757797,480600,31.414671,23769200,55.71093,2473150,54.516937,6934600,58.903774,1469000,6.299677,1272700,17.084,400,12.401192,31425000
29/03/21,58.402042,2223900,41.673779,768200,30.594984,19461700,55.322678,2017464,55.102001,6180100,57.766769,1233400,6.33936,1317100,17.441999,500,12.56417,22626500
30/03/21,59.100201,1967000,43.507648,1320700,31.147795,17474700,55.227589,4235586,53.080883,6399200,57.775272,1102600,6.60722,1646100,18.65,2100,12.608621,20101100
31/03/21,58.925659,2234100,43.254982,1113400,31.38608,15946000,54.981956,2175413,53.426594,7149800,57.5886,929300,6.815556,1202400,18.330999,500,12.87531,26083700
01/04/21,59.17609,1835400,44.241203,883900,32.177155,16423800,55.100811,2326523,54.79174,6514100,58.895306,1121500,7.222307,1055000,17.91,300,12.682702,20811700
05/04/21,60.610352,2361700,43.866276,478300,33.702145,19365200,56.368591,1532631,55.394527,6140500,60.838394,1345400,7.549692,1742300,17.860001,500,13.542043,38306900
06/04/21,59.78318,2297800,43.882576,826300,33.368549,22081100,55.362289,1692037,55.669334,6258500,60.583847,1303200,7.847314,2067100,17.941,500,13.564269,22398900
07/04/21,60.724167,2070400,42.994171,1081800,32.386845,16292900,56.376514,2384815,54.969025,5630800,60.108669,900700,7.847314,955300,17.172001,1100,13.816145,29545700
08/04/21,60.860756,1937200,43.605457,746200,32.75856,15831400,56.439903,1296997,54.782871,6986100,61.491753,936800,7.996125,1000900,17.252001,600,13.94949,24584800
09/04/21,60.253677,2446600,43.638065,553300,32.444031,14028600,56.04372,1955697,54.525799,4883700,60.227474,850500,7.817553,895900,18.309999,2300,13.497596,19611300
12/04/21,59.912178,1782100,42.798557,1115800,32.091377,15141300,55.481144,1608747,53.727993,5368100,59.726833,947700,7.301673,1088900,18.972,22200,13.401287,19816000
13/04/21,60.329559,2094000,42.244316,1752100,32.148567,10889700,55.679237,1526354,55.181782,6028300,60.176552,678800,7.609217,653200,19.354,11100,13.47537,16911500
14/04/21,62.014233,2856400,43.752174,1986200,34.684727,35697600,57.612598,2764386,54.827198,3976100,62.306316,907600,7.827472,1196800,18.884001,2200,14.008752,25259200
15/04/21,63.577488,2214300,44.094494,962600,36.136684,27185800,58.690208,2684459,57.424503,7805200,63.528183,1476200,8.353273,2353400,18.969999,1000,14.29767,25754300
16/04/21,64.343948,2468000,44.909554,1577500,36.432808,19010500,58.436649,1689908,57.982975,6398600,64.656715,941500,7.837393,1603000,19.113001,600,14.468059,27685400
19/04/21,65.489822,3597000,45.365974,1145100,35.659077,21560500,58.729832,1618276,57.486561,5471500,63.222721,1331700,7.629057,1602400,19.113001,0,14.393977,27786100
20/04/21,64.290825,3168200,43.947781,1594300,34.273979,20581200,57.414509,1785865,58.364159,5788900,60.575348,1332400,7.192544,1324500,18.927,500,14.193957,25122800
21/04/21,65.262169,3107400,43.4506,935700,34.293083,21914300,58.5872,3307847,59.232876,5169400,61.152344,1532700,7.420722,1192000,19.198,1400,14.38657,20570500
22/04/21,63.752037,3830100,43.018616,1321200,33.185005,23923800,57.509594,2992285,58.240044,4785800,58.649235,1453500,7.123099,1317000,19.77,8000,14.408793,30103800
23/04/21,65.596077,2001700,43.621761,885900,34.90443,22558300,59.173542,1909736,58.257778,4877800,60.787487,1072900,7.291751,1083400,19.742001,800,14.564362,16821800
26/04/21,66.969612,2070000,45.390427,1343600,37.302082,27041600,59.965908,2413401,57.867741,4052700,61.848125,1239800,7.638978,1229500,19.799999,2500,14.779201,24744500
27/04/21,65.960312,2069200,44.550926,886200,36.958191,19766600,59.094315,2291212,56.919228,4396100,61.924496,1132600,7.470326,951500,19.796,28500,15.038484,29662700
28/04/21,66.453583,2202300,44.13525,1285300,37.58865,18574600,60.005531,1528932,56.910358,5609200,61.958435,696100,7.549692,1513700,20,1500,15.527418,32434900
29/04/21,66.423225,2117300,43.048439,886800,36.681175,18860200,59.244869,2752728,55.234974,8363300,61.101437,726200,7.470326,1373000,20.093,14100,15.601501,32035800
30/04/21,64.548836,2217600,42.999523,744100,36.022068,13696400,57.652218,2468554,55.323612,5186000,58.895306,1659600,7.410801,2538800,22.004,68300,14.905138,36748500
03/05/21,65.983086,2051600,42.86092,579000,36.977303,22861600,58.721905,1281303,57.140835,5898800,59.039543,1077200,7.629057,1018200,22.406,42000,14.882912,22234200
04/05/21,66.142448,3152600,42.950596,823600,37.464474,26489200,59.086391,1400129,56.750805,5960300,59.090454,852600,7.38104,1420400,22.767,21000,15.097748,28749600
05/05/21,68.585991,3730100,44.491535,1084900,39.68063,37185800,61.1703,2129788,57.477695,5450800,61.551155,1320100,8.05565,2459300,23.235001,17800,15.357034,26637300
06/05/21,69.329674,3387400,43.325642,1459400,40.186901,25202200,62.097363,2022508,59.294926,8615700,61.788723,1233100,8.571528,2532300,24.190001,10500,16.186743,40997500
07/05/21,70.703209,3279600,44.858425,1193600,42.001858,32390400,62.897648,2603747,59.684971,8077200,65.225204,1820000,9.156853,2372600,23.320999,3000,16.357128,34101600
10/05/21,71.188889,4335700,45.135632,1641600,40.826912,53054600,64.04657,3037350,60.589142,9143400,68.890213,4687700,8.938596,2279400,22.5,4200,16.334906,42773100
11/05/21,71.826332,4078500,43.456093,1312000,42.794704,40448900,63.943562,2649820,60.970322,6323200,69.712288,2156500,9.186616,2048500,23.166,3700,16.823841,42737300
12/05/21,70.384483,3048300,41.972225,860600,40.836468,40183100,62.636166,2741742,60.154793,5649700,67.391678,1544800,8.502084,2838400,24.26,1300,16.053394,34745800
13/05/21,68.31279,3803400,41.637947,961900,40.091385,36124000,61.542717,2529088,61.094433,5325200,66.0644,1281600,8.105254,2074000,23.955999,1300,15.757072,38785400
14/05/21,66.954437,3252700,42.648937,1508400,40.397053,21487600,61.384243,2464967,62.716652,6538700,65.336533,1313300,8.015966,1526700,22.677,900,15.579275,29950900
17/05/21,68.775703,2422900,38.287025,4114100,42.202457,25784600,62.358845,2419791,65.597603,17584300,67.091972,1366400,8.184619,2025400,22.684999,1600,15.994132,37285900
18/05/21,67.87265,2302900,37.667381,2284000,41.677074,24144200,61.408009,2087975,65.934471,8940800,65.559166,1239200,8.125096,1463700,22.5,3200,16.223783,40717500
19/05/21,65.398758,3485800,34.593662,3413700,38.897327,42376400,58.713974,3173103,65.296234,11686800,60.798084,2332400,7.579453,2015700,22.48,2100,15.638541,48593500
20/05/21,65.702301,4059300,33.794651,3848600,39.374947,23677500,58.713974,2192003,65.464645,6743400,60.729572,1046800,7.52985,1332300,22,3000,15.608907,29093400
21/05/21,64.996567,2043900,34.316456,2414900,39.040619,20823700,58.127628,1661210,65.180969,5927900,59.462234,1888800,7.271911,1801000,22.24,800,15.149605,35357500
24/05/21,65.026917,1578400,34.446899,1178500,39.709282,13460100,57.882,1518619,65.668541,5758600,58.271965,1262100,7.331436,826500,23.219,3500,15.268135,24307000
25/05/21,63.805157,2411200,33.925106,1507300,38.859116,18214300,56.978703,2294239,64.888451,6916900,57.364273,1176200,6.954446,1745500,23.306999,800,14.919954,39800700
26/05/21,64.351524,1854100,34.096317,1347500,39.47047,18366200,57.414509,2490638,64.879578,5864900,57.586914,1617000,7.232228,3333300,23.289,3200,15.334807,34008100
27/05/21,66.582588,2906800,34.773026,1626800,40.683624,28490600,58.824913,1886307,64.790932,9091100,59.248154,1891800,7.6489,1996500,22.802,10800,15.660766,41706800
28/05/21,66.347343,1860400,35.36005,1716400,40.807816,14723100,58.721905,1252045,65.136673,5352700,59.71912,1735100,7.510009,1668100,21.988001,2400,15.942274,39084900
01/06/21,68.904716,4021000,36.289505,1096200,42.231113,22142700,60.457172,2213078,65.553284,5954300,61.371803,1695600,7.758028,1378300,23,600,16.446028,41512100
02/06/21,68.464561,2391900,37.577702,1889700,41.400063,14691300,60.417549,1501467,64.928131,6222400,61.534504,1585400,7.500088,1405700,22.362,2400,16.794207,43409400
03/06/21,67.166908,2806400,36.936817,1449000,39.995861,20223800,59.387486,1307422,63.463432,7614800,59.42799,1547100,7.341356,1983200,22.85,1500,16.594187,25924600
04/06/21,68.107895,2470600,37.485905,762800,39.862129,15799200,60.314548,1121224,63.811764,5032700,60.926525,1560100,7.589375,1351200,23.115999,4300,16.631231,20679100
07/06/21,66.870956,2502100,37.412148,874300,39.413162,16725100,59.2924,1187475,63.865341,4548500,58.434662,2113200,7.152862,2190600,23.327,4000,16.505291,27500600
08/06/21,67.242805,1555300,38.346428,929600,39.52779,14799600,60.22739,1873639,62.45425,6739000,58.965576,1599900,6.974288,2233100,23.507999,400,16.208963,26471000
09/06/21,65.922386,2249400,38.985672,1054500,38.87822,13874800,58.967533,2007823,62.507832,4105900,57.021751,1835500,6.944526,1212500,23.066,1600,16.408985,31167600
10/06/21,65.945145,2038000,38.723415,1539500,38.343285,16410700,59.625195,1726564,63.463432,4872400,57.355709,1509900,6.974288,1079700,21.52,13200,16.46825,34421600
11/06/21,66.385284,1514600,39.231533,645500,39.021519,20060200,60.116463,1127950,62.793625,4827200,57.330017,1494000,7.123099,1305300,20.73,10000,16.594187,22649700
14/06/21,65.998268,1519300,38.674248,577600,37.71283,19426500,59.815365,1491715,62.364941,5654300,56.345264,1307300,6.914763,1346100,19.25,31100,16.690495,25956000
15/06/21,65.580887,2141000,38.354622,1415300,35.916988,51189800,59.363712,2537047,61.695126,4858700,54.067482,3706600,6.488172,3083500,18.905001,4800,16.401577,30966500
16/06/21,64.245293,2211200,37.56786,1071000,35.401154,36697100,58.492119,2189986,61.132462,9296800,53.673576,2219000,6.438568,1698200,19.6,9900,15.92005,32532300
17/06/21,63.000759,3493900,36.232014,1779800,33.576649,59951400,55.861477,3761852,56.863464,20424800,50.873436,2965500,6.170707,4138300,20.66,11300,15.616316,32693900
18/06/21,61.498207,4617100,34.814198,2721900,33.395153,46250200,54.308449,2733783,55.925709,17015300,50.933384,2405000,6.021896,2062000,20.959999,7200,15.934864,30869900
21/06/21,62.29501,2189100,35.7075,1137000,34.178444,28159300,55.806011,1691589,56.649117,10795500,52.800137,1750000,6.160787,2197400,20.535,12000,16.297863,25854900
22/06/21,63.069057,1347400,36.863056,1331800,34.856667,27500700,56.479519,1931595,56.193638,8930700,53.348175,1599600,6.250074,1333400,20.469999,1900,16.675676,25061600
23/06/21,63.531971,1944000,37.797337,1036200,35.515781,21647600,56.748924,1438579,55.961441,5248000,53.956154,1838000,6.478251,1605200,20.42,4000,16.890512,31702200
24/06/21,64.366707,1370900,38.239887,821600,35.840572,20393500,57.675987,1105642,55.639927,5388400,54.512756,1015800,6.517934,1109800,20.52,18100,17.098961,26017200
25/06/21,64.518471,1075800,38.674248,898200,35.573105,44083100,58.024624,1126045,55.979301,6138700,55.163548,2307600,6.646904,1337200,21.02,13200,17.129173,32446600
28/06/21,64.093513,1330200,38.592289,710200,35.095482,14933300,57.69183,1614688,55.952507,4491900,55.18924,1167800,6.478251,1322500,21.371,1200,16.940361,26978300
29/06/21,64.207352,1318700,38.813564,931700,35.601749,14898700,57.699757,1036701,55.889988,5556300,55.677338,1196900,6.418725,885100,20.639999,17000,17.219805,20723800
30/06/21,63.660965,1242900,38.788986,661000,35.448921,12448900,57.70768,1320202,56.604469,5639800,55.077915,1061200,6.60722,1451400,20.16,5800,17.227354,23643800
01/07/21,62.773094,1623300,38.846352,553800,35.429813,13946100,57.374886,1116852,56.140057,5577300,54.101727,1217400,6.567537,752200,20.299999,10800,16.698679,26176100
02/07/21,63.463657,1306700,39.526569,665800,35.477581,10221500,57.810688,989731,56.586601,5303000,54.966602,682600,6.656824,1945700,20.18,5700,16.978121,20370600
06/07/21,62.560623,1681800,37.53508,1353100,34.388599,18992900,57.271881,1374234,57.059944,5400400,53.46806,1340800,6.33936,1737800,20.73,9100,16.585388,26079700
07/07/21,63.994862,2363300,37.24004,929000,34.589203,14745200,58.658512,1698539,56.827736,3987100,54.795341,1304300,6.716348,2864500,20.709999,4100,16.562731,25089200
08/07/21,62.590973,2305100,37.461319,963500,33.13723,24061700,58.238564,1681612,56.050747,5535000,53.853394,1030100,6.527854,2082600,20.35,5000,16.43434,24261500
09/07/21,65.254578,2000700,39.264317,966100,34.866219,18023100,60.5998,2925362,57.140331,4701100,55.814346,1071500,6.894922,1501900,20.02,9000,16.932808,16302300
12/07/21,65.284927,1249300,41.411518,2276800,34.894886,11999800,60.623573,1117189,56.434772,4318300,55.720158,1245600,6.825477,897300,19.43,19000,16.857281,16920500
13/07/21,64.6399,1157000,41.059116,1180200,34.130692,14532700,60.362099,1191175,56.595535,5091600,55.137867,899200,6.815556,1139400,19,19000,16.9177,13555700
14/07/21,65.057274,1846100,40.165813,584100,33.044209,19482500,60.267014,2253995,56.586601,4808600,54.632645,884500,6.756032,1835700,18.32,23600,17.114067,20484400
15/07/21,65.451881,1398100,40.501823,1038900,32.919773,15838100,60.496792,1470752,56.702713,4386400,54.76965,940600,6.924685,1446800,18.25,11600,17.023439,17296400
16/07/21,62.826218,3437700,38.903721,1105500,31.780647,25881000,58.935841,1939106,55.130859,6278500,53.048466,1518000,6.468329,3116700,19.02,5300,16.668465,22619900
19/07/21,60.883537,2593800,38.731609,1059800,31.014847,31431700,57.319424,2212406,54.202038,8059500,52.12365,1373100,5.932609,3793100,19,4000,16.124685,26132700
20/07/21,61.809338,2462200,39.13319,1010600,31.541334,20933300,58.500042,1968700,53.97876,5804300,53.12553,953400,6.230232,2379400,19.105,5900,16.336155,20235500
21/07/21,62.940048,1672100,40.157619,924000,33.168655,24349400,60.013454,1930474,53.90731,5866800,54.418564,1131400,6.527854,1459700,19.84,3600,16.653362,18644200
22/07/21,62.28743,1446900,41.018135,1269900,33.312233,20607000,59.926289,1126381,53.773342,4654500,54.00753,946400,6.587379,1446700,19.700001,4400,16.570286,13670100
23/07/21,62.811039,1668900,38.813564,1729500,33.685574,15945500,60.560184,1190614,53.68404,7544100,54.016098,1000600,6.646904,1015700,20.24,5400,16.577837,19138100
26/07/21,65.30011,1895800,39.165966,689700,35.083153,22801000,62.620323,2385600,53.934105,4609300,55.40332,1419500,6.924685,1209600,20.58,6500,17.023439,16925600
27/07/21,62.818634,3697200,38.182518,698800,34.795975,17933500,61.827961,2338630,54.764687,4155200,55.651642,926500,7.013971,1534600,20.1,3100,16.743992,18721800
28/07/21,65.732666,2950500,38.952888,616500,35.11187,14851500,62.683704,1767257,55.264824,4390000,55.814346,1298800,7.073496,1583900,20.360001,400,17.325537,23867000
29/07/21,67.28833,3246800,40.141228,990400,36.825344,23065900,63.579075,2633453,56.015022,5209400,57.980816,1236800,7.192544,2049400,19.559999,10300,17.272673,30116800
30/07/21,65.497406,2340400,38.928307,1200100,36.471153,15910600,62.247913,1382641,56.104332,5480800,56.208248,1712000,7.103258,1163900,19.01,5200,15.875451,41709200
02/08/21,66.248695,2432200,38.854542,746000,35.054432,21801100,62.129063,1520749,55.354126,3723600,55.334816,1495200,6.914763,804200,19.809999,7200,16.018948,25974900
03/08/21,67.834709,2443300,39.600327,1005400,35.073574,17245400,63.174973,1908390,55.952507,3866300,56.045547,931200,6.914763,1308100,18.870001,27500,16.419235,35585800
04/08/21,67.182091,2124400,39.567547,1011600,34.1259,11763600,62.612396,1692486,55.246956,4036600,55.369072,757400,6.72627,822500,18.52,29800,16.38147,30837700
05/08/21,64.306,3563800,40.485435,1690300,34.317345,10531000,61.027676,2228548,54.702171,3376000,55.694462,792900,6.716348,1040800,19.16,5600,15.845239,33534000
06/08/21,64.480537,1674700,41.100094,1245200,35.284176,13856000,60.789967,1134228,53.425041,8796000,56.011307,758100,6.547696,1265700,19.42,15000,15.81503,22708200
09/08/21,64.935852,2071500,41.813099,904700,34.901276,9479600,60.647343,1098132,52.549801,5862100,55.857174,668200,6.379043,1824800,19.110001,14400,15.739506,16929400
10/08/21,65.975502,2105200,44.132401,2941200,36.586033,17807400,61.431778,1897180,51.844265,7730700,56.970367,994300,6.498092,2698600,19.540001,5900,15.981188,17605000
11/08/21,65.338058,3603000,43.460381,1923900,37.07423,16883100,61.701187,1091406,52.924904,6053400,57.7603,1067400,6.686585,1503400,18.82,7300,15.883002,13997900
12/08/21,64.258423,2954100,43.648869,1043900,36.74876,11489500,60.845432,1628028,52.112183,4130700,57.300236,849400,6.478251,1066700,18.27,7000,15.769714,16958200
13/08/21,64.485718,2363300,44.484802,1616100,36.471153,12872600,61.66156,1546195,52.549801,4673000,58.341892,907500,6.587379,830500,18.02,27300,15.588451,15920100
16/08/21,63.341133,3097300,42.050762,1468800,35.265026,13430700,60.076847,3718469,52.585529,3974200,56.284607,691700,6.279835,892300,16.924999,11800,15.580899,20530000
17/08/21,62.367035,3291700,40.133026,2129700,33.226082,23492800,55.330593,12732206,52.567669,4816300,54.800236,931900,5.962372,1435500,17.370001,3300,15.354324,25808200
18/08/21,60.175297,3440200,39.756039,1459200,32.43158,18157900,51.8759,9718397,50.826126,8108900,54.270725,961800,5.754036,1404900,18.25,7600,14.583966,39041200
19/08/21,58.787201,5203200,39.280716,2014500,31.033987,32408600,49.791988,8798169,50.477825,5592900,52.838436,985300,5.28776,1729500,18.75,14000,13.639895,57005800
20/08/21,58.86837,2705300,40.698513,1787100,31.397741,21881100,50.394184,5364546,50.325993,4164900,52.76899,903500,5.337364,1636200,18.51,13200,13.768292,30253300
23/08/21,59.258018,1976300,41.772121,1699600,32.737892,16189600,51.051842,3505031,51.60313,5288800,54.426979,960100,5.80364,1646100,18.559999,16800,13.526608,28666100
24/08/21,60.954582,2573000,41.419716,1690600,33.704716,15470700,51.685738,3446178,51.335194,3143800,54.739475,1202200,6.041738,1590600,18.85,71300,14.289416,42029000
25/08/21,61.206226,1474400,42.788357,1848900,33.608982,9923500,52.161152,4416628,50.826126,3942800,54.192596,544100,5.892926,871700,18.91,9500,14.410257,17660600
26/08/21,60.086002,1853100,41.952423,1265800,33.063351,11336100,51.36879,4991365,50.576065,3152800,53.124889,833800,5.833402,1279900,19,35000,14.176129,14722900
27/08/21,61.555283,1817100,42.272045,1122800,35.006569,18805800,52.755424,3585182,51.969292,5029900,54.687393,903800,6.140945,771700,19.43,29100,14.68215,15286100
30/08/21,61.741989,1242500,42.649025,1013800,35.073574,13357900,53.619095,2482679,51.361988,4860200,54.722111,774700,6.0715,718300,19.58,8900,14.591519,15768400
31/08/21,60.938351,2223900,42.739182,1069400,34.83427,16216100,52.406784,4257670,51.790676,5854500,54.33149,822300,6.0715,1185100,19.93,7000,14.402703,22341700
01/09/21,60.808472,2454200,42.985043,706500,34.355644,16478200,51.725349,3743804,51.692432,5506300,53.584961,807200,6.111183,1020300,19.370001,12000,14.410257,21833900
02/09/21,61.108822,2283200,44.629051,1817700,34.719391,10981300,49.031326,5425528,52.433701,5015900,54.166561,768500,6.109197,1124600,18.75,9400,14.402703,19720400
03/09/21,61.587753,2050800,44.373463,1139100,34.594948,12687100,49.926689,3774183,53.291073,8075800,54.374889,514500,6.278069,1000400,18.540001,9100,14.410257,20575400
07/09/21,60.524353,2155800,43.540741,813500,34.805546,10296400,49.086788,4633541,52.049667,6074700,54.140518,648600,6.178731,827200,19.290001,5700,14.130812,14956400
08/09/21,59.704483,2737600,43.09552,1282300,32.900627,18265700,48.334045,4836330,51.8964,4713200,52.091908,884000,5.811187,1325900,19.129999,7300,13.579475,33248600
09/09/21,58.494965,3410100,44.554848,1780900,33.321819,12518800,47.882401,3585182,51.671001,3900100,52.248161,684500,5.850922,1085000,19.34,5400,13.632343,44470800
10/09/21,59.404137,3189200,45.989441,1792600,33.963165,22605900,48.223114,1907718,51.382488,4307300,53.70649,832800,6.198599,2239800,20.09,6700,13.617239,29854800
13/09/21,59.891186,8318200,44.769207,2073200,33.781292,13867400,48.405357,4341745,51.42757,4647300,53.367947,596600,6.148931,1144400,19.780001,8400,13.662555,21016500
14/09/21,59.014492,2905500,45.67614,1232000,33.30267,14925200,47.399055,4622668,51.571815,4647500,52.751633,560200,6.11913,844000,19.58,23700,13.466187,28829000
15/09/21,59.712601,2383100,47.226166,1060400,35.169304,18871400,47.795238,4719746,52.031635,4004900,54.114471,535100,6.238334,2158300,17.459999,22700,13.307585,27295200
16/09/21,56.936405,3799700,46.385197,1465400,32.833622,35807800,46.044121,3844918,49.975979,8479000,51.336704,1070700,5.940324,1815400,17.200001,23500,12.627855,41691100
17/09/21,55.231724,6992100,45.643162,838000,31.637054,37559800,44.007748,6872178,49.786648,10437600,50.789825,1525400,5.652248,2482700,17.780001,41000,12.3182,58015900
20/09/21,53.632568,7914400,44.422935,1929000,29.837427,38463200,42.819206,6224577,48.695702,10411800,49.374901,1462200,5.384039,2272500,17.49,44600,11.827286,69326400
21/09/21,53.064339,7198700,44.546608,1130500,29.176928,35686600,43.215389,4033134,49.146507,5627600,49.00164,1266200,5.284703,2365800,17.700001,11000,11.993441,33936700
22/09/21,54.054672,6223300,44.983574,717600,30.210752,28813500,43.579876,6056203,49.272736,6199900,49.262054,800400,5.483376,2305300,18.719999,18200,12.401279,53406800
23/09/21,54.428089,4049300,46.063648,724000,30.737246,20270400,43.619495,9491171,48.731758,5964000,49.600594,1038500,5.831054,1675000,19.049999,23400,12.367064,49957700
24/09/21,54.20079,3697300,45.61018,548400,30.861691,15164300,43.20747,4511577,48.569477,4720900,50.303715,656300,5.850922,1582600,18.35,10500,12.091686,35663800
27/09/21,54.825844,3525700,44.216812,943500,32.460285,22469300,43.635345,4779832,48.596527,4915000,51.43219,978500,6.109197,2511000,17.75,53600,12.13341,55514900
28/09/21,53.437744,5241200,43.606701,752300,32.134819,19761000,41.646511,8142159,49.209618,7613100,50.520725,782300,5.850922,1346300,17.58,4600,11.515891,41274000
29/09/21,53.364685,4642100,44.315758,1219400,31.69449,12717000,41.694057,5912266,48.425224,5614100,49.626637,899700,5.950257,1641800,17.327999,12700,11.657753,44462700
30/09/21,54.241379,3541700,44.291023,1182700,31.139286,23041700,42.407185,4277624,48.957165,6813600,48.732548,1696000,6.188666,1942700,17.59,22200,11.641065,42957800
01/10/21,54.233265,3100000,44.538368,689900,31.436033,16091200,42.43095,2589510,48.289982,6136500,49.29678,816900,6.188666,2104600,17,19300,11.849684,25893100
04/10/21,54.030319,3061100,43.53249,670300,31.311592,20137600,42.280407,2781201,49.290756,6177400,49.062401,749800,6.2284,1033600,18.18,16300,11.590996,34494000
05/10/21,53.884209,2891000,44.530125,939300,30.823395,20005300,42.224937,2757212,48.533409,6800600,48.819344,936400,6.188666,1374800,18.42,36300,11.465821,35044300
